id,text,label,sentiment
6268," Totally unsurprised that Dave isn`t coming back to 10. But Annalisa is wrong for it, opposite of big warm mellow Dave.",0,negative
355," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",0,negative
20537, YES!!! haahaaa.! break out the jellybeaniesss!,2,positive
16694,I always want to be perfect. Thatï¿½s so hard cause I even know that itï¿½s impossible. ...,0,negative
498,"I really wanted to like this app, but location based services doesn't work. Im giving this 3 stars still because technical support was very responsive and is giving me a full refund.",1,neutral
11547,Someone bring me milk for my cookies!,1,neutral
21933,I wish my roommates were coming home soon  maybe i should take a nap to waste time,2,positive
22904,Long to-do list. Little desire to do it all.,0,negative
9913,"I'm using 2 calenders and 1 To Do planner not including this. All has their pros and functions I want, yet they're different in style. This is one of the best. I just love using the week view seeing at one shot, time of events laid out in planner, including notes on that day with pics uploaded if needed. It sync with my AnyDo planner which has a calender. But I just love how I can use this a bit differently for scheduling. Best if only it has a daily mood tracker added in the notes function.",2,positive
3224, What phone do you have -- an old rotary?,1,neutral
1865,_n Where can I get some?,1,neutral
5556, I don`t mind him not paying rent. I`m just over the moon at the idea of him moving out at least 12 years early,2,positive
9252,I am horrible at appraising peer work. What are these Americans thinking when they compose poems? Or maybe I am the one with the problem.,0,negative
20009,"Josette....where are you??   I looked across the pond, but you are nowhere to be found.",1,neutral
4301,Sync no longer works. Also app has been buggy lately - closes down and does not respond. I'm now using Loop Habit Tracker which is more stable.,0,negative
2112,Please make Weekly view free for every device,1,neutral
19532, oh that sucks  Tell your DH to act like a grown up maybe? I`d be stressed too,0,negative
1836, I will - but you will never know it`s me,1,neutral
1198,"baby i need you , right here , right now",1,neutral
14361," oh wait your in Greece, I`m in the U.S of course you think differently",1,neutral
2154,"Very very good. Better than Todoist IMO. Docking two stars because is getting buggier. Couple weeks ago wouldn't sync, and now notifications are vibrating when phone is in vibrate mode. Considering a switch to Microsoft to do.",1,neutral
2433,random night of fun  now im chillin at home.. happy mothers day!,2,positive
18430,just relax,2,positive
2203,"i think my cold is getting worse, not better!!  i cant stop coughing - it really sucks!!",0,negative
11387,Roxie is not feeling very well  http://apps.facebook.com/dogbook/profile/view/6878284,0,negative
11546,"I hate exam time. I want my life back  Also I want the ability to revise back - if I ever had that ability, that is.",0,negative
2416,"_tweets I wish I could be there to give you the biggest hug right now. I`m so sorry, I can`t imagine how painful it must be",1,neutral
16948,"about to head to Starbucks. was gonna take the bus to Paradise and Starbucks, but missed it by 2 minutes.",0,negative
24268, You are welcome.,2,positive
20048,"Hummmmm..... ohh  i miss you so much!!! realy, but i hope you have a nice friends, like us :]",1,neutral
20318,Field day is sad. No ribbons for me.,0,negative
4678," hey hunny bunny, what`s a weekend? is that like a day off or something?",1,neutral
2514,"App is completely broken. Can't even make an avatar -- none of the options show up. Also, get an error message when trying to show a display name",0,negative
9002,"pretty cool.. its features are much better than the previous version. However, the widget shows up too many Google Play apps pop-up advertisements, which is sometimes really irritating and takes my time for schedule planning.. (I saw a review from the app developer.. maybe, that problem could have been coming from other sources like my phone or google play app itselft, or the like.. Sorry for the comment that I have left even when I was not sure.. I thought that way because a lot of popups have ben shown when I was using this app.. Sometimes Gallery or Photo app on my phone (my phone is cheap but compact) even sometimes show up ad.. maybe that could be the real cause of the problem..)",1,neutral
63,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine? Our wine was a red,2,positive
20965, ok2  g`nyt? Haha too early.,2,positive
16609, Italy or greece for me  Love Italian men hehe ;),2,positive
8826,I used this calander app for years and found it to be excellent. But recently it started playing full page video ads making accessing information on the fly unreliable. I'm sure the paid version is still great but I cant recommend using this as a free calander app anymore.,0,negative
15895,@_missrachel how much?,1,neutral
26472," ..uuuups today is mother day???....sh***....iï¿½ve forgot it, my work doesnï¿½t have a end *sigh*....thank you for remind it",1,neutral
2924,I`m a lil sad looks like nomore brooklyn 4 a while WTF ,0,negative
14177,So many wires to sort out,1,neutral
14061," lol what bothers me is that i`m messing with my metabolism   drinking lots of water pretending its different food, Mmmm grapes!",0,negative
22306,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck,1,neutral
5390,I would give 5 stars if it had the feature to rearrange the items with your specific order instead or being predetermined,1,neutral
27459,"  good as, cya in melbourne",2,positive
1585,I must have viewed that picture of me and  from saturday morning about a milling times  x,1,neutral
3612,I enrolled myself in beta version and gained almost 1000 coins. But after sometime the app stopped working properly! The start button won't work or the estimated time was almost 3 times. The I left the beta version and reinstalled the application. It's working fine now but I lost all the coin count and now I am back to square one! I was so upset! I love this application though! But please fix these bugs guys!,1,neutral
9633,Ads. Just too many.,0,negative
22234,   someone is ignoring me  & being mean..,0,negative
3535,"It is a very good app for staying focused while studying, but the problem I'm facing now is that the music keeps stopping at random intervals and I have to unlock the phone to keep the music playing. Please look into this otherwise it's a great app.",1,neutral
2361,subway  im going to get subway....  love it! ate it often when i was in new zealand....,2,positive
269,Notification is now pathetic.. shame. I liked it a lot. I think its time to jump ship. It's been fun.,0,negative
10253,VIRAL MARKETING FAIL. This Acia Pills brand oughta get shut down for hacking into people's messenger's.  i get 5-6 msgs in a day! Arrrgh!,0,negative
3234,"I purchased the pro version in my motorola g5 plus , than uninstalled it, now I can't even get that purchase back! I understand it happening between two different devices, but I'm still using same device. Please help with it",0,negative
25217,I wanna go shopping!! I don`t get paid till next week!!,1,neutral
385,"Overall, the app is pretty good. I have a few complaints, but they don't imapct the basic usefulness of the app. 1. The app doesn't make a noise when a reminder comes up. 2. It has been sporadic and may not keep a reminder posted even when it hasn't been marked complete. 3. The format for setting a reminder day is clunky. Recurring reminders are especially difficult and may not even be available (for example, there is no way to set a recurring reminder to every 6 months).",1,neutral
